Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),End Time of Year (hr),Type,Volume (gal)
4D9,324.0,3.000000000010914,SHWR,2.0,56.99300000000001,7771.41,19.409999999999854,0.8276070129467133,1.6552140258934267,4.965642077698345,7771.46,4.0,6.000000000021828
4D4,324.0,1.8470000000161235,SHWR,2.0,56.99300000000001,7771.46,19.460000000000036,0.8276070129467133,1.6552140258934267,3.057180305851847,7771.490783333334,4.0,3.694000000032247
4D4,324.0,3.7859999999636784,SHWR,2.0,56.99300000000001,7771.490783333334,19.49078333333364,0.8276070129467133,1.6552140258934267,6.2666403019723935,7771.553883333333,4.0,7.571999999927357
4D9,324.0,3.668,SHWR,2.0,56.99300000000001,7772.6,20.600000000000364,0.8276070129467133,1.6552140258934267,6.07132504697709,7772.661133333334,1.0,7.336
4D9,324.0,2.62,SHWR,2.0,56.99300000000001,7772.79,20.789999999999964,0.8276070129467133,1.6552140258934267,4.336660747840778,7772.833666666666,1.0,5.24
1E7,325.0,7.513999999999999,SHWR,1.526,56.908500000000004,7787.11,11.109999999999673,0.8278577760946093,1.2633109663203739,9.49251860093129,7787.235233333333,1.0,11.466363999999999
2D7,327.0,5.502000000000001,SHWR,1.2329999999999999,56.750499999999995,7832.91,8.909999999999854,0.8283247066498425,1.0213243632992557,5.619326646872506,7833.0017,1.0,6.783966
4D9,327.0,11.005,SHWR,1.464,56.750499999999995,7833.86,9.859999999999673,0.8283247066498425,1.2126673705353694,13.345404412741741,7834.043416666666,1.0,16.11132
2D7,327.0,8.123,SHWR,1.237,56.750499999999995,7838.3,14.300000000000182,0.8283247066498425,1.0246376621258553,8.323131729448322,7838.435383333333,1.0,10.048151
2D7,327.0,3.668,SHWR,1.881,56.750499999999995,7840.93,16.93000000000029,0.8283247066498425,1.5580787732083536,5.715032940128242,7840.991133333334,1.0,6.899508
4D9,327.0,13.100999999999999,SHWR,2.0,56.750499999999995,7842.84,18.840000000000146,0.8283247066498425,1.656649413299685,21.703763963639172,7843.05835,1.0,26.201999999999998
4D9,327.0,4.8469999999999995,SHWR,2.0,56.750499999999995,7843.41,19.409999999999854,0.8283247066498425,1.656649413299685,8.029779706263572,7843.490783333334,1.0,9.693999999999999
4D9,327.0,3.668,SHWR,2.0,56.750499999999995,7844.6,20.600000000000364,0.8283247066498425,1.656649413299685,6.076590047983244,7844.661133333334,1.0,7.336
4D9,327.0,2.62,SHWR,2.0,56.750499999999995,7844.79,20.789999999999964,0.8283247066498425,1.656649413299685,4.340421462845175,7844.833666666666,1.0,5.24
4D7,328.0,3.275,SHWR,2.0,56.6,7854.5,6.5,0.8287671232876712,1.6575342465753424,5.428424657534246,7854.5545833333335,1.0,6.55
4D7,328.0,0.0,SHWR,1.81,56.6,7868.63,20.63000000000011,0.8287671232876712,1.500068493150685,0.0,7868.63,4.0,0.0
4D7,328.0,7.20499999999447,SHWR,1.632,56.6,7868.63,20.63000000000011,0.8287671232876712,1.3525479452054794,9.745107945197999,7868.750083333333,4.0,11.758559999990975
4D7,328.0,0.13099999998303247,SHWR,1.632,56.6,7868.750083333333,20.75008333333335,0.8287671232876712,1.3525479452054794,0.1771837807989684,7868.752266666666,4.0,0.21379199997230897
2D0,328.0,3.9789999999999996,SHWR,2.0,56.6,7869.08,21.079999999999927,0.8287671232876712,1.6575342465753424,6.595328767123287,7869.146316666666,1.0,7.957999999999999
2D9,329.0,12.237,SHWR,2.0,56.491,7880.79,8.789999999999964,0.8290861235023672,1.6581722470047344,20.291053786596937,7880.99395,1.0,24.474
2D9,329.0,6.66,SHWR,2.0,56.491,7890.04,18.039999999999964,0.8290861235023672,1.6581722470047344,11.043427165051531,7890.151,1.0,13.32
3H1,330.0,9.04,SHWR,1.79,56.3965,7896.19,0.18999999999959982,0.8293617275418703,1.4845574922999478,13.420399730391527,7896.340666666666,1.0,16.1816
1H6,330.0,11.5,SHWR,1.791,56.3965,7905.36,9.359999999999673,0.8293617275418703,1.4853868540274897,17.081948821316132,7905.551666666666,1.0,20.5965
3H1,330.0,3.275,SHWR,2.0,56.3965,7917.03,21.029999999999745,0.8293617275418703,1.6587234550837406,5.43231931539925,7917.084583333333,1.0,6.55
3H1,330.0,7.992000000000001,SHWR,1.034,56.3965,7919.14,23.140000000000327,0.8293617275418703,0.857560026278294,6.853619730016126,7919.2732000000005,1.0,8.263728
3H1,330.0,6.287999999999999,SHWR,1.5190000000000001,56.3965,7919.67,23.670000000000073,0.8293617275418703,1.2598004641361011,7.921625318487803,7919.7748,1.0,9.551472
2H7,331.0,10.963,SHWR,2.0,56.319,7933.93,13.930000000000291,0.8295870895179018,1.6591741790358037,18.189526524769516,7934.1127166666665,1.0,21.926
2E2,332.0,6.122000000000001,SHWR,1.355,56.235,7952.71,8.710000000000036,0.8298306815281205,1.1244205734706032,6.883702750787034,7952.812033333334,1.0,8.29531
1E9,333.0,6.287999999999999,SHWR,2.0,56.08749999999999,7984.02,16.020000000000437,0.8302567366857628,1.6605134733715257,10.441308720560153,7984.1248000000005,1.0,12.575999999999999
6D5,334.0,6.97,SHWR,1.4409999999999998,55.8775,7999.52,7.520000000000437,0.8308596557993996,1.1972687640069346,8.344963285128333,7999.636166666667,1.0,10.043769999999999
6D5,334.0,3.717,SHWR,2.0,55.8775,8001.1,9.100000000000364,0.8308596557993996,1.6617193115987992,6.176610681212736,8001.161950000001,1.0,7.434
6D5,334.0,1.859,SHWR,2.0,55.8775,8001.31,9.3100000000004,0.8308596557993996,1.6617193115987992,3.0891362002621676,8001.3409833333335,1.0,3.718
4D3,334.0,3.406,SHWR,1.405,55.8775,8004.56,12.5600000000004,0.8308596557993996,1.1673578163981564,3.976020722652121,8004.616766666667,1.0,4.78543
6D5,334.0,3.599999999969441,SHWR,2.0,55.8775,8012.55,20.550000000000182,0.8308596557993996,1.6617193115987992,5.982189521704896,8012.61,4.0,7.199999999938882
4D3,334.0,1.8210000000544824,SHWR,1.8880000000000001,55.8775,8012.61,20.609999999999673,0.8308596557993996,1.5686630301492666,2.856535377987279,8012.640350000001,4.0,3.438048000102863
4D3,334.0,0.14399999996385304,SHWR,1.8880000000000001,55.8775,8012.640350000001,20.64035000000058,0.8308596557993996,1.5686630301492666,0.225887476284792,8012.64275,4.0,0.27187199993175454
3D9,335.0,4.103,SHWR,1.3130000000000002,55.702,8016.21,0.21000000000003638,0.8313602482377146,1.0915760059361195,4.478736352355898,8016.278383333333,1.0,5.387239
4D5,335.0,5.595,SHWR,2.0,55.702,8022.9,6.899999999999636,0.8313602482377146,1.6627204964754292,9.302921177780027,8022.9932499999995,1.0,11.19
4D5,335.0,6.341,SHWR,1.38,55.702,8023.18,7.180000000000291,0.8313602482377146,1.1472771425680461,7.274884361023981,8023.2856833333335,1.0,8.75058
3D9,335.0,4.227,SHWR,1.348,55.702,8024.8,8.800000000000182,0.8313602482377146,1.1206736146244394,4.737087369017505,8024.87045,1.0,5.697996000000001
3D9,335.0,3.73,SHWR,1.146,55.702,8026.25,10.25,0.8313602482377146,0.9527388444804209,3.55371588991197,8026.312166666667,1.0,4.274579999999999
3D9,335.0,4.973,SHWR,1.329,55.702,8030.01,14.010000000000218,0.8313602482377146,1.1048777699079226,5.494557149752099,8030.092883333334,1.0,6.6091169999999995
4D8,336.0,12.052999999999999,SHWR,1.585,55.513,8048.25,8.25,0.8318960445139274,1.318555230554575,15.89254619387429,8048.450883333333,1.0,19.104004999999997
4D8,336.0,11.005,SHWR,1.614,55.513,8060.8,20.800000000000182,0.8318960445139274,1.342680215845479,14.776195775379497,8060.983416666667,1.0,17.76207
4D8,336.0,8.516,SHWR,1.575,55.513,8061.73,21.729999999999563,0.8318960445139274,1.3102362701094357,11.157972076251955,8061.871933333333,1.0,13.4127
6D6,337.0,4.833,SHWR,2.0,55.366,8070.26,6.260000000000218,0.832310426937653,1.664620853875306,8.045112586779354,8070.34055,1.0,9.666
6D6,337.0,3.667,SHWR,2.0,55.366,8071.91,7.9099999999998545,0.832310426937653,1.664620853875306,6.1041646711607465,8071.971116666667,1.0,7.334
6D6,337.0,9.833,SHWR,2.0,55.366,8072.2,8.199999999999818,0.832310426937653,1.664620853875306,16.368216856155883,8072.363883333333,1.0,19.666
4D9,337.0,11.005,SHWR,1.464,55.366,8073.86,9.859999999999673,0.832310426937653,1.218502465036724,13.409619627729148,8074.043416666666,1.0,16.11132
4D9,337.0,13.100999999999999,SHWR,2.0,55.366,8082.84,18.840000000000146,0.832310426937653,1.664620853875306,21.80819780662038,8083.05835,1.0,26.201999999999998
4D9,337.0,4.8469999999999995,SHWR,2.0,55.366,8083.41,19.409999999999854,0.832310426937653,1.664620853875306,8.068417278733607,8083.490783333334,1.0,9.693999999999999
4D9,337.0,3.668,SHWR,2.0,55.366,8084.6,20.600000000000364,0.832310426937653,1.664620853875306,6.105829292014623,8084.661133333334,1.0,7.336
4D9,337.0,2.62,SHWR,2.0,55.366,8084.79,20.789999999999964,0.832310426937653,1.664620853875306,4.361306637153302,8084.833666666666,1.0,5.24
6D7,338.0,3.667,SHWR,2.0,55.2255,8094.21,6.210000000000036,0.8327045813850388,1.6654091627700776,6.107055399877874,8094.271116666667,1.0,7.334
2D5,338.0,9.833,SHWR,1.411,55.2255,8097.06,9.0600000000004,0.8327045813850388,1.1749461643342898,11.553245633899072,8097.223883333334,1.0,13.874363
6D7,338.0,5.0,SHWR,1.446,55.2255,8097.89,9.890000000000327,0.8327045813850388,1.204090824682766,6.020454123413829,8097.973333333333,1.0,7.2299999999999995
2D5,338.0,6.5,SHWR,2.0,55.2255,8098.68,10.680000000000291,0.8327045813850388,1.6654091627700776,10.825159558005504,8098.788333333334,1.0,13.0
6D7,338.0,8.667,SHWR,2.0,55.2255,8107.57,19.56999999999971,0.8327045813850388,1.6654091627700776,14.434101213728262,8107.7144499999995,1.0,17.334
1E8,339.0,8.908999999999999,SHWR,2.0,55.064499999999995,8125.22,13.220000000000255,0.8331539738552277,1.6663079477104554,14.845137506152446,8125.368483333334,1.0,17.817999999999998
4D6,341.0,7.211,SHWR,1.88,54.90650000000001,8167.29,7.289999999999964,0.8335926514514881,1.5671541847287975,11.30074882607936,8167.410183333333,1.0,13.55668
2D9,341.0,12.237,SHWR,2.0,54.90650000000001,8168.79,8.789999999999964,0.8335926514514881,1.6671853029029762,20.40134655162372,8168.99395,1.0,24.474
4D6,341.0,6.837999999999999,SHWR,1.84,54.90650000000001,8171.3,11.300000000000182,0.8335926514514881,1.533810478670738,10.488196053150505,8171.413966666667,1.0,12.581919999999998
4D6,341.0,3.6060000000000003,SHWR,1.5830000000000002,54.90650000000001,8172.82,12.819999999999709,0.8335926514514881,1.319577167247706,4.758395265095228,8172.880099999999,1.0,5.708298000000001
4D6,341.0,8.081,SHWR,1.893,54.90650000000001,8176.48,16.479999999999563,0.8335926514514881,1.577990889197667,12.751744375606346,8176.614683333333,1.0,15.297333
2D9,341.0,6.66,SHWR,2.0,54.90650000000001,8178.04,18.039999999999964,0.8335926514514881,1.6671853029029762,11.103454117333822,8178.151,1.0,13.32
4D1,342.0,15.833,SHWR,2.0,54.88850000000001,8190.41,6.4099999999998545,0.8336424810560376,1.667284962112075,26.398122805120487,8190.673883333333,1.0,31.666
4D1,342.0,13.5,SHWR,2.0,54.88850000000001,8190.81,6.8100000000004,0.8336424810560376,1.667284962112075,22.508346988513015,8191.035000000001,1.0,27.0
4D5,343.0,5.595,SHWR,2.0,54.832499999999996,8214.9,6.899999999999636,0.8337973158266506,1.6675946316533012,9.33019196410022,8214.99325,1.0,11.19
4D5,343.0,6.341,SHWR,1.38,54.832499999999996,8215.18,7.180000000000291,0.8337973158266506,1.1506402958407778,7.296210115926372,8215.285683333334,1.0,8.75058
4D2,343.0,6.832999999999999,SHWR,1.311,54.832499999999996,8215.93,7.930000000000291,0.8337973158266506,1.093108281048739,7.469208884406032,8216.043883333334,1.0,8.958063
4D7,344.0,3.275,SHWR,2.0,54.818,8238.5,6.5,0.8338373600079758,1.6676747200159516,5.461634708052242,8238.554583333333,1.0,6.55
2D4,344.0,4.476,SHWR,2.0,54.818,8240.47,8.469999999999345,0.8338373600079758,1.6676747200159516,7.464512046791399,8240.5446,1.0,8.952
4D7,344.0,0.0,SHWR,1.81,54.818,8252.63,20.6299999999992,0.8338373600079758,1.5092456216144363,0.0,8252.63,4.0,0.0
4D7,344.0,7.20499999999447,SHWR,1.632,54.818,8252.63,20.6299999999992,0.8338373600079758,1.3608225715330164,9.804726627887858,8252.750083333332,4.0,11.758559999990975
4D7,344.0,0.13100000003760215,SHWR,1.632,54.818,8252.750083333332,20.75008333333244,0.8338373600079758,1.3608225715330164,0.178267756921995,8252.752266666666,4.0,0.2137920000613667
4D4,345.0,9.04,SHWR,2.0,54.7165,8263.6,7.600000000000364,0.8341171298945814,1.6682342597891628,15.08083770849403,8263.750666666667,1.0,18.08
4D4,345.0,5.632999999999999,SHWR,2.0,54.7165,8275.46,19.459999999999127,0.8341171298945814,1.6682342597891628,9.397163585392352,8275.553883333332,1.0,11.265999999999998
1E1,346.0,16.245,SHWR,2.0,54.6355,8288.79,8.790000000000873,0.8343397195371451,1.6686794390742903,27.107697487761847,8289.06075,2.0,32.49
1E1,346.0,5.502000000000001,SHWR,1.611,54.6355,8301.79,21.790000000000873,0.8343397195371451,1.3441212881743407,7.395355327535223,8301.881700000002,2.0,8.863722000000001
3E5,347.0,6.026,SHWR,2.0,54.55500000000001,8313.26,9.260000000000218,0.8345603441144842,1.6691206882289684,10.058121267267763,8313.360433333333,1.0,12.052
2D5,348.0,9.833,SHWR,1.411,54.5125,8337.06,9.05999999999949,0.8346765860715024,1.17772866294689,11.580605942756769,8337.223883333332,1.0,13.874363
2D5,348.0,6.5,SHWR,2.0,54.5125,8338.68,10.680000000000291,0.8346765860715024,1.6693531721430048,10.850795618929531,8338.788333333334,1.0,13.0
2D7,349.0,5.502000000000001,SHWR,1.2329999999999999,54.4285,8360.91,8.909999999999854,0.8349058550638502,1.0294389192937272,5.663972933954088,8361.0017,1.0,6.783966
4D3,349.0,3.406,SHWR,1.405,54.4285,8364.56,12.55999999999949,0.8349058550638502,1.1730427263647096,3.9953835259982013,8364.616766666666,1.0,4.78543
2D7,349.0,8.123,SHWR,1.237,54.4285,8366.3,14.299999999999272,0.8349058550638502,1.0327785427139828,8.389260102465682,8366.435383333333,1.0,10.048151
2D7,349.0,3.668,SHWR,1.881,54.4285,8368.93,16.93000000000029,0.8349058550638502,1.5704579133751022,5.760439626259875,8368.991133333333,1.0,6.899508
4D3,349.0,1.965,SHWR,1.8880000000000001,54.4285,8372.61,20.610000000000582,0.8349058550638502,1.5763022543605492,3.097433929818479,8372.64275,1.0,3.7099200000000003
6D8,350.0,4.337,SHWR,1.995,54.3475,8381.02,5.020000000000437,0.8351263344462306,1.6660770372202303,7.225776110424138,8381.092283333333,1.0,8.652315
4D2,350.0,6.832999999999999,SHWR,1.311,54.3475,8383.93,7.930000000000291,0.8351263344462306,1.0948506244590084,7.481114316928403,8384.043883333334,1.0,8.958063
6D8,350.0,15.489,SHWR,1.361,54.3475,8387.79,11.790000000000873,0.8351263344462306,1.1366069411813198,17.604904911957462,8388.04815,1.0,21.080529000000002
6D8,350.0,10.378,SHWR,1.571,54.3475,8394.38,18.3799999999992,0.8351263344462306,1.3119834714150282,13.615764466345164,8394.552966666666,1.0,16.303838
6D8,350.0,11.307,SHWR,1.297,54.3475,8395.72,19.719999999999345,0.8351263344462306,1.083158855776761,12.247277182267839,8395.908449999999,1.0,14.665179
6D8,350.0,7.9,SHWR,1.48,54.3475,8397.78,21.780000000000655,0.8351263344462306,1.2359869749804213,9.76429710234533,8397.911666666667,1.0,11.692
6D9,351.0,13.0,SHWR,2.0,54.2775,8406.53,6.530000000000655,0.8353163983696323,1.6706327967392647,21.71822635761044,8406.746666666668,1.0,26.0
2D7,351.0,5.502000000000001,SHWR,1.2329999999999999,54.2775,8408.91,8.909999999999854,0.8353163983696323,1.0299451191897566,5.666758045782042,8409.0017,1.0,6.783966
6D9,351.0,4.167,SHWR,1.9340000000000002,54.2775,8412.47,12.469999999999345,0.8353163983696323,1.6155019144468692,6.731796477500104,8412.53945,1.0,8.058978
2D7,351.0,8.123,SHWR,1.237,54.2775,8414.3,14.299999999999272,0.8353163983696323,1.0332863847832352,8.393385303594219,8414.435383333333,1.0,10.048151
6D9,351.0,9.667,SHWR,1.355,54.2775,8414.59,14.590000000000146,0.8353163983696323,1.1318537197908518,10.941629909218165,8414.751116666666,1.0,13.098785
2D7,351.0,3.668,SHWR,1.881,54.2775,8416.93,16.93000000000029,0.8353163983696323,1.5712301453332784,5.763272173082465,8416.991133333333,1.0,6.899508
6D9,351.0,7.167000000000001,SHWR,1.8869999999999998,54.2775,8423.24,23.23999999999978,0.8353163983696323,1.576242043723496,11.296926727366298,8423.35945,1.0,13.524129
2D6,352.0,6.837999999999999,SHWR,2.0,54.182500000000005,8431.31,7.309999999999491,0.8355736424548855,1.671147284909771,11.427305134213013,8431.423966666665,1.0,13.675999999999998
1E9,353.0,6.287999999999999,SHWR,2.0,54.087500000000006,8464.02,16.020000000000437,0.8358300841370818,1.6716601682741636,10.51139913810794,8464.1248,1.0,12.575999999999999
1E5,354.0,7.119,SHWR,2.0,53.9965,8490.01,18.01000000000022,0.8360749793044662,1.6721499586089323,11.90403555533699,8490.12865,2.0,14.238
4D8,355.0,12.052999999999999,SHWR,1.585,53.855999999999995,8504.25,8.25,0.8364516551092503,1.3257758733481617,15.979576601465391,8504.450883333333,1.0,19.104004999999997
2D4,355.0,4.476,SHWR,2.0,53.855999999999995,8504.47,8.469999999999345,0.8364516551092503,1.6729033102185007,7.487915216538009,8504.5446,1.0,8.952
4D8,355.0,11.005,SHWR,1.614,53.855999999999995,8516.8,20.799999999999272,0.8364516551092503,1.3500329713463302,14.857112849666365,8516.983416666666,1.0,17.76207
4D8,355.0,8.516,SHWR,1.575,53.855999999999995,8517.73,21.729999999999563,0.8364516551092503,1.3174113567970693,11.219075114483843,8517.871933333334,1.0,13.4127
6D2,356.0,4.833,SHWR,2.0,53.7435,8527.6,7.600000000000364,0.8367520181531756,1.6735040363063511,8.088045007468596,8527.680550000001,1.0,9.666
5D2,356.0,2.611,SHWR,2.0,53.7435,8529.52,9.520000000000437,0.8367520181531756,1.6735040363063511,4.369519038795883,8529.563516666667,1.0,5.222
5D2,356.0,3.9789999999999996,SHWR,2.0,53.7435,8536.67,16.670000000000073,0.8367520181531756,1.6735040363063511,6.658872560462971,8536.736316666667,1.0,7.957999999999999
2D8,357.0,5.47,SHWR,1.443,53.6835,8550.42,6.420000000000073,0.8369117611083476,1.2076636712793456,6.60592028189802,8550.511166666667,2.0,7.89321
2D8,357.0,3.8539999999999996,SHWR,2.0,53.6835,8555.12,11.1200000000008,0.8369117611083476,1.6738235222166953,6.450915854623143,8555.184233333333,2.0,7.707999999999999
2D8,357.0,7.957000000000001,SHWR,1.474,53.6835,8564.58,20.579999999999927,0.8369117611083476,1.2336079358737044,9.815818345747067,8564.712616666666,2.0,11.728618
4D1,358.0,15.833,SHWR,2.0,53.666,8574.41,6.4099999999998545,0.8369582939315877,1.6739165878631754,26.50312133563766,8574.673883333333,1.0,31.666
4D1,358.0,13.5,SHWR,2.0,53.666,8574.81,6.809999999999491,0.8369582939315877,1.6739165878631754,22.59787393615287,8575.035,1.0,27.0
2D0,358.0,3.9789999999999996,SHWR,2.0,53.666,8589.08,21.079999999999927,0.8369582939315877,1.6739165878631754,6.660514103107574,8589.146316666667,1.0,7.957999999999999
1H1,359.0,8.516,SHWR,1.794,53.626999999999995,8612.41,20.409999999999854,0.8370619001841201,1.5016890489303114,12.788383940690531,8612.551933333334,1.0,15.277704
5D7,362.0,6.7139999999999995,SHWR,2.0,53.397999999999996,8671.02,7.020000000000437,0.8376676081945391,1.6753352163890782,11.24820064283627,8671.1319,1.0,13.427999999999999
4D6,362.0,7.211,SHWR,1.88,53.397999999999996,8671.29,7.290000000000873,0.8376676081945391,1.5748151034057334,11.355991710658744,8671.410183333333,1.0,13.55668
5D7,362.0,10.817,SHWR,2.0,53.397999999999996,8672.37,8.3700000000008,0.8376676081945391,1.6753352163890782,18.12210103568066,8672.550283333334,1.0,21.634
5D7,362.0,8.579,SHWR,2.0,53.397999999999996,8675.14,11.139999999999418,0.8376676081945391,1.6753352163890782,14.372700821401903,8675.282983333333,1.0,17.158
4D6,362.0,6.837999999999999,SHWR,1.84,53.397999999999996,8675.3,11.299999999999272,0.8376676081945391,1.5413083990779521,10.539466832895036,8675.413966666665,1.0,12.581919999999998
4D6,362.0,3.6060000000000003,SHWR,1.5830000000000002,53.397999999999996,8676.82,12.819999999999709,0.8376676081945391,1.3260278237719556,4.781656332521672,8676.8801,1.0,5.708298000000001
4D6,362.0,8.081,SHWR,1.893,53.397999999999996,8680.48,16.479999999999563,0.8376676081945391,1.5857047823122625,12.814080345865392,8680.614683333333,1.0,15.297333
5D7,362.0,7.087000000000001,SHWR,2.0,53.397999999999996,8685.96,21.959999999999127,0.8376676081945391,1.6753352163890782,11.873100678549399,8686.078116666666,1.0,14.174000000000001
