Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),Mixed Water Volume (gal),Effectiveness Generic Equal (-),Savings Generic Equal (Btu),Potable Flow Rate Unequal-WaterHeater (gal/min),Potable Flow Unequal-WaterHeater (gal),Effectiveness Generic Unequal_WaterHeater (-),Savings Generic Unequal_WaterHeater (Btu),Fixture Cold Temperature Generic (deg F),Flow_Delta Generic (gal/min),Flow_Cold_ThroughDWHR_Generic,FlowRate Effectiveness Minimum,FlowRate Effectiveness Maximum,FlowRate_Cold_Effectiveness Generic,FlowRate_Draw_Effectiveness Generic,FlowRate_Minimum,"Effectiveness_Draw_Generic Equal, Flow=Cold","HeatRecovered_Draw Generic Equal, Flow=Cold",HeatRecoveryRate_Equal Generic (Btu/min),Flow Ratio Generic,HeatRecoveryRate_Unequal-Fixture Generic (Btu/min),HeatRecovered_Draw_Generic_Unequal-Fixture (Btu),Flow_Cold_ThroughDWHR_PostCalcuations Generic
2D0,328.0,3.979,SHWR,2.0,56.6,7869.08,21.08,0.8287671232876712,1.6575342465753424,6.595328767123287,7.958,0.42727019999999993,1366.0936501789058,0.3424657534246575,1.3626712328767123,0.7947812209391877,435.12357965806217,88.7420103884282,0.003897917360836445,0.7616729344422496,0.5,7.5,0.765570851803086,2.0,0.765570851803086,0.49875828945978085,610.4124595124396,153.40850955326454,2.612429659893091,204.2617268757357,812.7574112385523,0.7616729344422496
1H6,330.0,11.5,SHWR,1.791,56.3965,7905.36,9.36,0.8293617275418703,1.4853868540274895,17.081948821316132,20.5965,0.44132548639364527,3667.3178428417696,0.3056131459725102,3.5145511786838672,0.755291647922501,1070.978298903711,88.84797902852355,0.0030629552864611664,0.6848419102880854,0.5,7.5,0.6879048655745466,1.791,0.6879048655745466,0.5018946891143657,1601.898292563491,139.29550370117312,2.6035576859950464,185.30683938818876,2131.0286529641708,0.6848419102880854
2E2,332.0,6.122000000000001,SHWR,1.355,56.235,7952.71,8.71,0.8298306815281205,1.1244205734706032,6.883702750787034,8.29531,0.46869207874999125,1573.8271569767746,0.23057942652939675,1.411607249212967,0.6402059594119622,365.8224830972036,89.09876298842978,0.001748638604434194,0.5231410373932004,0.5,7.5,0.5248896759976346,1.355,0.5248896759976346,0.5077089524425825,660.4089924834594,107.87471291791235,2.5814948587521966,143.19039688378805,876.6116097225506,0.5231410373932004
4D3,334.0,3.406,SHWR,1.405,55.8775,8004.56,12.56,0.8308596557993996,1.1673578163981564,3.9760207226521214,4.78543,0.46572770267764124,908.7869312939754,0.23764218360184364,0.8094092773478794,0.6559975128758058,216.51072002143957,88.98261982883885,0.0019150202076750888,0.5400236268051947,0.5,7.5,0.5419386470128698,1.405,0.5419386470128698,0.5071522218567708,381.7175541610497,112.07209458633285,2.5925443917762054,148.92714337131653,507.24585032270414,0.5400236268051947
4D3,334.0,1.965,SHWR,1.888,55.8775,8012.61,20.61,0.8308596557993996,1.5686630301492666,3.0824228542433088,3.70992,0.4348584478415708,657.8418364230608,0.3193369698507336,0.6274971457566916,0.7754176957929203,198.40677416314404,88.6516463159524,0.0035567474651034825,0.71655330827864,0.5,7.5,0.7201100557437435,1.888,0.7201100557437435,0.5006215139682345,288.85505561752797,147.00002830408548,2.6218214631790375,195.91100658083354,384.9651279313379,0.71655330827864
4D5,335.0,5.595,SHWR,2.0,55.702,8022.9,6.9,0.8313602482377146,1.6627204964754292,9.302921177780027,11.19,0.42727019999999993,1956.5482536865948,0.3372795035245708,1.8870788222199737,0.7959084967250092,614.6261792455729,88.52434642132705,0.004106750120214664,0.7554110020577808,0.5,7.5,0.7595177521779954,2.0,0.7595177521779954,0.499010759935517,867.7723397547004,155.09782658707783,2.633249840790151,206.9360362821376,1157.8071229985599,0.7554110020577808
4D5,335.0,6.341,SHWR,1.38,55.702,8023.18,7.18,0.8313602482377146,1.147277142568046,7.2748843610239815,8.75058,0.46721646369216,1673.0651397969439,0.23272285743195384,1.4756956389760194,0.6482831800368458,391.48887069559083,88.95619377749438,0.001870869407271547,0.5298764659089961,0.5,7.5,0.5317473353162676,1.38,0.5317473353162676,0.5074865108205864,700.2376390905898,110.43015913745306,2.5952175184464568,146.78454050632052,930.7607713505785,0.5298764659089961
4D8,336.0,12.053,SHWR,1.585,55.513000000000005,8048.25,8.25,0.8318960445139274,1.318555230554575,15.89254619387429,19.104005,0.4546520741766412,3567.9872921799533,0.26644476944542506,3.2114588061257083,0.7072652495859234,933.048834870439,88.77908295611567,0.002487047416527721,0.6044792397410371,0.5,7.5,0.6069662871575648,1.585,0.6069662871575648,0.5049165849437847,1517.3964421345702,125.8936731215938,2.611347670432548,167.60802479313918,2020.1795228317067,0.6044792397410371
4D8,336.0,11.005,SHWR,1.614,55.513000000000005,8060.8,20.8,0.8318960445139274,1.3426802158454791,14.776195775379493,17.76207,0.4528142617271233,3303.949291171935,0.2713197841545212,2.9858742246205057,0.7147425352435487,876.6794714917055,88.75948299467902,0.0025820244258936143,0.6150793445391024,0.5,7.5,0.617661368964996,1.614,0.617661368964996,0.5045322242632737,1408.7991965639646,128.01446583952426,2.6130823151600864,170.46087829184782,1875.9219656017854,0.6150793445391024
4D8,336.0,8.516,SHWR,1.575,55.513000000000005,8061.73,21.73,0.8318960445139274,1.3102362701094357,11.157972076251957,13.4127,0.4552826035570312,2508.516523784214,0.26476372989056435,2.254727923748046,0.7046392158545124,652.6504655315589,88.78579032186612,0.002454959208876284,0.6008191814051744,0.5,7.5,0.6032741406140507,1.575,0.6032741406140507,0.5050481957660193,1065.866678764044,125.16048365007562,2.610753377223935,166.62206215219373,1418.9534812880818,0.6008191814051744
4D9,337.0,11.005,SHWR,1.464,55.36600000000001,8073.86,9.86,0.832310426937653,1.218502465036724,13.40961962772915,16.11132,0.4621641310481449,3067.857681310335,0.24549753496327603,2.7017003722708526,0.6738630133222949,750.0956569653941,88.82341008321,0.0021396618302621517,0.5592783493395265,0.5,7.5,0.5614180111697886,1.464,0.5614180111697886,0.5065010190579978,1289.33140261251,117.15869174125487,2.6076826373089856,155.92194122097197,1715.9209631367967,0.5592783493395265
4D9,337.0,13.101,SHWR,2.0,55.36600000000001,8082.84,18.84,0.832310426937653,1.664620853875306,21.808197806620377,26.202,0.42727019999999993,4612.590443549027,0.335379146124694,4.393802193379616,0.7963222226035874,1441.5748120821565,88.44328067423078,0.00418657506247444,0.7531050712500119,0.5,7.5,0.7572916463124864,2.0,0.7572916463124864,0.49910327372289176,2040.1677581938925,155.72610931943305,2.640990442372748,207.93209861814165,2724.118423996274,0.7531050712500119
4D9,337.0,4.847,SHWR,2.0,55.36600000000001,8083.41,19.41,0.832310426937653,1.664620853875306,8.068417278733607,9.694,0.42727019999999993,1706.5281947852936,0.335379146124694,1.625582721266392,0.7963222226035874,533.3419673431199,88.44328067423078,0.00418657506247444,0.7531050712500119,0.5,7.5,0.7572916463124864,2.0,0.7572916463124864,0.49910327372289176,754.804451871292,155.72610931943305,2.640990442372748,207.93209861814165,1007.8468820021327,0.7531050712500119
4D9,337.0,3.668,SHWR,2.0,55.36600000000001,8084.6,20.6,0.832310426937653,1.664620853875306,6.105829292014621,7.336,0.42727019999999993,1291.426741999682,0.335379146124694,1.2301707079853776,0.7963222226035874,403.61013744884747,88.44328067423078,0.00418657506247444,0.7531050712500119,0.5,7.5,0.7572916463124864,2.0,0.7572916463124864,0.49910327372289176,571.2033689836804,155.72610931943305,2.640990442372748,207.93209861814165,762.6949377313437,0.7531050712500119
4D9,337.0,2.62,SHWR,2.0,55.36600000000001,8084.79,20.79,0.832310426937653,1.664620853875306,4.361306637153302,5.24,0.42727019999999993,922.4476728569156,0.335379146124694,0.8786933628466983,0.7963222226035874,288.2929553206053,88.44328067423078,0.00418657506247444,0.7531050712500119,0.5,7.5,0.7572916463124864,2.0,0.7572916463124864,0.49910327372289176,408.0024064169146,155.72610931943305,2.640990442372748,207.93209861814165,544.7820983795311,0.7531050712500119
2D5,338.0,9.833,SHWR,1.411,55.2255,8097.06,9.06,0.8327045813850388,1.1749461643342898,11.55324563389907,13.874363,0.4653684831321041,2667.752274299236,0.23605383566571028,2.3211173661009292,0.6580493201634181,631.0896010479033,88.8235260238314,0.002009399237574039,0.5390336380998422,0.5,7.5,0.5410430373374162,1.411,0.5410430373374162,0.5071817763848485,1114.8513663827905,113.37855856633688,2.6079256225970866,150.89475591556612,1483.7481349177617,0.5390336380998422
2D5,338.0,6.5,SHWR,2.0,55.2255,8098.68,10.68,0.8327045813850388,1.6654091627700776,10.825159558005504,13.0,0.42727019999999993,2294.9933667269415,0.33459083722992244,2.1748404419944958,0.7964939499667476,715.7236366518882,88.40944261276222,0.004220228317979968,0.7521467003771445,0.5,7.5,0.7563669286951245,2.0,0.7563669286951245,0.4991416505094608,1013.9234728277643,155.98822658888682,2.6442192593618246,208.3478808185071,1354.261225320296,0.7521467003771445
2D9,341.0,12.237,SHWR,2.0,54.90650000000001,8168.79,8.79,0.8335926514514881,1.6671853029029762,20.401346551623718,24.474,0.42727019999999993,4348.28006585039,0.3328146970970238,4.072653448376281,0.796881094940243,1349.5249842523065,88.33274483090074,0.004297238978706042,0.7499834487343505,0.5,7.5,0.7542806877130566,2.0,0.7542806877130566,0.49922811702114184,1916.0945452646372,156.5820499521645,2.6515328213743685,209.29032407275113,2561.0856956782554,0.7499834487343505
2D9,341.0,6.66,SHWR,2.0,54.90650000000001,8178.04,18.04,0.8335926514514881,1.6671853029029762,11.103454117333822,13.32,0.42727019999999993,2366.555956407911,0.3328146970970238,2.216545882666179,0.796881094940243,734.480378779142,88.33274483090074,0.004297238978706042,0.7499834487343505,0.5,7.5,0.7542806877130566,2.0,0.7542806877130566,0.49922811702114184,1042.8364526814157,156.5820499521645,2.6515328213743685,209.29032407275113,1393.8735583245225,0.7499834487343505
4D2,343.0,6.832999999999998,SHWR,1.311,54.8325,8215.93,7.93,0.8337973158266506,1.093108281048739,7.469208884406033,8.958062999999997,0.4712561494894097,1758.0133732164727,0.21789171895126105,1.4888541155939665,0.6261086393056988,388.19762475972294,88.79155329542239,0.0017939333006352642,0.5002204116778193,0.5,7.5,0.5020143449784545,1.311,0.5020143449784545,0.5084362911713578,726.298457139724,106.29276410650141,2.6114791601348872,141.51428258306962,966.9670928901145,0.5002204116778193
4D7,344.0,3.275,SHWR,2.0,54.818000000000005,8238.5,6.5,0.8338373600079758,1.6676747200159516,5.461634708052242,6.55,0.42727019999999993,1165.7903130743478,0.3323252799840484,1.0883652919477587,0.7969878280757595,361.32907620663065,88.31149848543566,0.004318752527968428,0.7493863973249185,0.5,7.5,0.753705149852887,2.0,0.753705149852887,0.4992519427977775,513.3447075729945,156.7464755948075,2.6535575621187846,209.55140067469085,686.2808372096125,0.7493863973249185
4D7,344.0,7.336,SHWR,1.632,54.818000000000005,8252.63,20.63,0.8338373600079758,1.3608225715330164,9.982994384766211,11.972351999999999,0.45166678050738585,2252.5485765748926,0.2711774284669835,1.9893576152337908,0.7197277038702206,596.4274442256768,88.58138283888223,0.00275343173320608,0.6177461863529842,0.5,7.5,0.6204996180861903,1.632,0.6204996180861903,0.5044294467625099,956.4842227597865,130.382255010876,2.6301386051349795,173.9065918219494,1275.7787576058208,0.6177461863529842
4D7,344.0,7.205,SHWR,1.81,54.818000000000005,8252.63,20.63,0.8338373600079758,1.5092456216144363,10.874114703732014,13.04105,0.44006731692125994,2390.6071483532924,0.30075437838556385,2.1669352962679875,0.7607504332383926,686.6962731308222,88.45493764693774,0.0034398082493681814,0.6818593891120384,0.5,7.5,0.6852991973614065,1.81,0.6852991973614065,0.5019959705479996,1032.5021812154496,143.30356436022896,2.6411821390846595,191.34858083875434,1378.666524943225,0.6818593891120384
4D4,345.0,9.04,SHWR,2.0,54.7165,8263.6,7.6,0.8341171298945814,1.6682342597891628,15.080837708494029,18.08,0.42727019999999993,3224.4459514272753,0.33176574021083716,2.9991622915059675,0.7971098828136521,997.8660160455424,88.28714817018366,0.004343505861252428,0.7487032881182833,0.5,7.5,0.7530467939795358,2.0,0.7530467939795358,0.49927918215978806,1418.6913608081115,156.9348850451451,2.655877451427475,209.85062290739413,1897.0496310828428,0.7487032881182833
4D4,345.0,5.632999999999999,SHWR,2.0,54.7165,8275.46,19.46,0.8341171298945814,1.6682342597891628,9.39716358539235,11.265999999999998,0.42727019999999993,2009.215049158168,0.33176574021083716,1.8688364146076455,0.7971098828136521,621.7897420779359,88.28714817018366,0.004343505861252428,0.7487032881182833,0.5,7.5,0.7530467939795358,2.0,0.7530467939795358,0.49927918215978806,884.0142074593023,156.9348850451451,2.655877451427475,209.85062290739413,1182.088558837351,0.7487032881182833
1E1,346.0,16.245,SHWR,2.0,54.6355,8288.79,8.79,0.8343397195371451,1.6686794390742905,27.10769748776185,32.49,0.42727019999999993,5803.706136471927,0.33132056092570966,5.382302512238153,0.7972070138023687,1793.8755625064189,88.2677288664413,0.004363320843131291,0.7481594025467123,0.5,7.5,0.7525227233898436,2.0,0.7525227233898436,0.49930085414611014,2551.8476477861586,157.08511220598083,2.657727053065881,210.08925475911371,3412.8999435618025,0.7481594025467123
1E1,346.0,5.502000000000002,SHWR,1.611,54.6355,8301.79,21.79,0.8343397195371451,1.3441212881743407,7.395355327535222,8.863722000000003,0.45300501018285294,1678.6966772552896,0.2668787118256591,1.4683666724647768,0.714512988609025,438.6294080420494,88.55238396730493,0.002709267096773549,0.6091286254339332,0.5,7.5,0.6118378925307068,1.611,0.6118378925307068,0.5047420833099157,710.3617547402749,129.10973368598232,2.633050387475221,172.25859008170673,947.7667626295507,0.6091286254339332
3E5,347.0,6.026,SHWR,2.0,54.55500000000001,8313.26,9.26,0.8345603441144842,1.6691206882289684,10.058121267267763,12.052,0.42727019999999993,2156.2962399104313,0.3308793117710316,1.9938787327322363,0.7973033066970622,665.6853585949066,88.24844081008268,0.004383067300008148,0.7476199745223828,0.5,7.5,0.752003041822391,2.0,0.752003041822391,0.4993223346976616,947.4938849523799,157.23429886365415,2.6595637102121756,210.32627651026775,1267.4261422508735,0.7476199745223828
2D7,349.0,5.502000000000002,SHWR,1.233,54.4285,8360.91,8.91,0.8349058550638502,1.0294389192937272,5.663972933954088,6.783966000000002,0.4756926974183938,1354.7044416903716,0.20356108070627277,1.1199930660459132,0.5991792672430363,281.7127603935821,88.7420066991142,0.0016474042411090961,0.4695712981076911,0.5,7.5,0.5,1.233,0.4712187023488002,0.5093793387527831,554.3944041245857,100.76234171657316,2.616619403801428,134.2196786397388,738.4766718758431,0.4695712981076911
2D7,349.0,8.123,SHWR,1.237,54.4285,8366.3,14.3,0.8349058550638502,1.0327785427139828,8.389260102465682,10.048151,0.475468703746284,2005.5915753381285,0.20422145728601737,1.658890897534319,0.6006069758383396,418.25640846929304,88.73969799248263,0.0016568103955670321,0.4710532268996343,0.5,7.5,0.5,1.237,0.47271003729520134,0.5093346360888086,821.0108475584765,101.07236828246664,2.6168261775823254,134.63540409632114,1093.6433874744166,0.4710532268996343
2D7,349.0,3.668,SHWR,1.881,54.4285,8368.93,16.93,0.8349058550638502,1.5704579133751022,5.760439626259875,6.899508,0.4353286399910722,1260.8684282769755,0.31054208662489785,1.1390683737401255,0.775555488672987,370.84897008457574,88.30925409092173,0.0038334657408181094,0.7047386410284693,0.5,7.5,0.7085721067692874,1.881,0.7085721067692874,0.5010821664795481,546.7096419217323,149.04843018585942,2.6546345559330033,199.28090754504146,730.9623688752121,0.7047386410284693
6D8,350.0,4.337,SHWR,1.995,54.3475,8381.02,5.02,0.8351263344462306,1.6660770372202305,7.225776110424137,8.652315,0.4276113872491913,1555.6469489771462,0.32892296277977,1.4265388895758624,0.79668628997969,477.85971163332385,88.20267088337948,0.004408363392626513,0.7444771795419868,0.5,7.5,0.7488855429346133,1.995,0.7488855429346133,0.4994509857064507,682.0672560885314,157.26706388944694,2.6639584898144943,210.45973983321073,912.7638916566349,0.7444771795419868
6D8,350.0,15.489,SHWR,1.361,54.3475,8387.79,11.79,0.8351263344462306,1.1366069411813198,17.604904911957462,21.080529000000002,0.4683391490063669,4151.178658147141,0.22439305881868013,3.475624088042537,0.6426084532926241,939.093187824233,88.64662617219835,0.0019792994517121576,0.5164424141261962,0.5,7.5,0.5184217135779083,1.361,0.5184217135779083,0.5079169015719756,1714.8600589080265,110.71470455859168,2.6252758407957177,147.6028731507227,2286.220902231544,0.5164424141261962
6D8,350.0,10.378,SHWR,1.571,54.3475,8394.38,18.38,0.8351263344462306,1.3119834714150282,13.615764466345166,16.303838,0.45553434745432875,3122.7731556641374,0.25901652858497176,2.688073533654837,0.7042199614003446,795.937439316528,88.51120741204379,0.0026169863950824546,0.5930810152193551,0.5,7.5,0.5956980016144375,1.571,0.5956980016144375,0.5053165149930294,1313.5081121138346,126.56659395970655,2.637242353914797,168.9350284228416,1753.2077249722502,0.5930810152193551
6D8,350.0,11.307,SHWR,1.297,54.3475,8395.72,19.72,0.8351263344462306,1.083158855776761,12.24727718226784,14.665179,0.4720629030785947,2910.8290371264834,0.21384114422323888,2.4179018177321625,0.6214793056030666,631.8220685274875,88.68538952462956,0.0018117936675679513,0.4928820820714586,0.5,7.5,0.5,1.297,0.49469387573902657,0.5086642449705867,1196.312373808112,105.8028101006555,2.6218234419466033,141.00636113546844,1594.3589253587418,0.4928820820714586
6D8,350.0,7.9,SHWR,1.48,54.3475,8397.78,21.78,0.8351263344462306,1.235986974980421,9.76429710234533,11.692,0.46118605456895995,2267.2240025715405,0.24401302501957875,1.9277028976546722,0.6789288756925664,550.2928091826213,88.57140087287786,0.0023231448605746108,0.5599994130907838,0.5,7.5,0.5623225579513584,1.48,0.5623225579513584,0.5064703914878924,946.0108468659198,119.74820846404047,2.6319413636755113,159.75100075186214,1262.0329059397109,0.5599994130907838
6D9,351.0,13.0,SHWR,2.0,54.2775,8406.53,6.53,0.8353163983696323,1.670632796739265,21.71822635761044,26.0,0.42727019999999993,4677.407147989725,0.3293672032607353,4.28177364238956,0.7976334375290652,1437.991368447237,88.1820374756528,0.004451549218026041,0.7457688100594003,0.5,7.5,0.7502203592774264,2.0,0.7502203592774264,0.49939594498668033,2050.720310581499,157.74771619857682,2.665883397147869,211.1422971063008,2744.84986238191,0.7457688100594003
6D9,351.0,4.167,SHWR,1.934,54.2775,8412.47,12.47,0.8353163983696323,1.6155019144468692,6.731796477500104,8.058978,0.43175618796730764,1465.0342028763719,0.3184980855531311,1.3271815224998973,0.7858239934910406,439.12163486878006,88.23302817494715,0.004118779638866532,0.7225322358616042,0.5,7.5,0.7266510155004707,1.934,0.7266510155004707,0.5003581455263948,637.9102530593694,153.0862138371417,2.6615252146423884,204.81650325109598,853.4703690473169,0.7225322358616042
6D9,351.0,9.667,SHWR,1.355,54.2775,8414.59,14.59,0.8353163983696323,1.1318537197908518,10.941629909218163,13.098785,0.46869207874999125,2584.9244269544524,0.2231462802091482,2.1571550907818358,0.6406929213240145,581.916295587571,88.63380154562832,0.0019713513967050122,0.5139155735116347,0.5,7.5,0.5158869249083398,1.355,0.5158869249083398,0.5079979045958025,1066.6879362076868,110.34322294483158,2.6265445673792756,147.1260241545878,1422.2672755024003,0.5139155735116347
